Time,Data
785,1.1226705159449e-08
786,1.498779958089113e-08
787,1.0524731625805744e-08
788,1.1062627839543953e-08
789,1.0859461257302419e-08
790,1.1033356642259989e-08
791,6.498593675547266e-09
792,2.2763605200447946e-08
793,2.5073408533383555e-08
794,1.1501485124043764e-08
795,1.054755485741086e-08
796,1.2176324712381754e-08
797,6.869862614183963e-09
798,1.3814856020605392e-08
799,1.1008292156541443e-08
800,1.0632606542851718e-08
801,1.0930995660246978e-08
802,1.9852066548530856e-08
803,9.978136328171383e-09
804,5.7790936261848085e-09
805,9.141209885118056e-09
806,1.1511093210835447e-08
807,1.0741427983052844e-08
808,4.369852476041849e-09
809,8.771583218249714e-09
810,1.1766569452641096e-08
811,2.3663696081443497e-08
812,2.8414797356697024e-08
813,9.975732498195522e-09
814,2.589681176412647e-08
815,1.3214931170755235e-08
816,1.0995150066669121e-08
817,7.679770960820631e-09
818,9.996397420767038e-09
819,1.0143255620849113e-08
820,1.3711012058663126e-08
821,1.2622075565266487e-08
822,1.0349609970563333e-08
823,6.797449478068614e-09
824,5.38509426315175e-09
825,2.5384754758997716e-08
826,5.821635919376672e-09
827,1.315093737290677e-08
828,2.0099310396279014e-08
829,1.2809779825333782e-08
830,1.1853818288904166e-08
831,6.6521851954321284e-09
832,5.2676626007655e-09
833,7.213574064327245e-09
834,9.91417478781919e-09
835,1.872303634796897e-08
836,1.83202240451689e-08
837,1.1876678382789625e-08
838,1.6381966765254563e-08
839,1.1394833844358138e-08
840,1.2882223896458101e-08
841,9.765144455199584e-09
842,1.1311159821313517e-08
843,5.856745914359255e-09
844,8.641031851598668e-09
845,6.974381245197729e-09
846,1.2570045355898937e-08
847,9.644752461451063e-09
848,7.629323405508863e-09
849,6.830708853189276e-09
850,7.344423254061331e-09
851,1.0679075135820582e-08
852,9.175085353183551e-09
853,7.2354984680111605e-09
854,2.132751247866757e-08
855,2.7802648255072016e-08
856,9.68038239653441e-09
857,8.603580915314759e-09
858,8.262090005863113e-09
859,1.5197728090626567e-08
860,1.3716695153571436e-08
861,9.81785103561117e-09
862,8.064364003021187e-09
863,9.052956607977447e-09
864,1.1295442770409788e-08
865,1.1767207934699015e-08
866,2.566572401697963e-08
867,1.0009525678582315e-08
868,6.7673193046479505e-09
869,8.75637431152256e-09
870,1.3763971407634064e-08
871,5.423075725944702e-09
872,1.0201227982306146e-08
873,9.099531171463782e-09
874,7.880666001071477e-09
875,6.627808196769803e-09
876,1.0579926946254511e-08
877,1.186632058401365e-08
878,9.761528832883639e-09
879,2.0549256120190226e-08
880,8.646216376812964e-09
881,6.629863826447824e-09
882,8.669295303147655e-09
883,2.839113222008848e-08
884,5.759159331337133e-09
885,1.0432440148502316e-08
886,6.803620982481515e-09
887,1.1085420141115665e-08
888,1.0231576692095488e-08
889,1.2117207032492166e-08
890,1.028220627681856e-08
891,1.1772183449945933e-08
892,1.3032260659679881e-08
893,9.618884572270786e-09
894,1.300862187448831e-08
895,6.362597481041357e-09
896,9.978048122270012e-09
897,9.53806527327141e-09
898,6.377136977281713e-09
899,7.1899849532091195e-09
900,1.2552054422271192e-08
901,1.0423722630113833e-08
902,1.0922210055310938e-08
903,9.38255473497585e-09
904,7.52358872509046e-09
905,1.0667322557539223e-08
906,8.709119789717927e-09
907,1.1441382742843556e-08
908,1.029199143209637e-08
909,2.413339507686389e-08
910,8.054257644017247e-09
911,7.1109349541159886e-09
912,7.10613518533325e-09
913,1.8601482908404432e-08
914,1.989267893001854e-08
915,2.0633680203403023e-08
916,1.1051415658158674e-08
917,1.0010024981092299e-08
918,1.2368257739293431e-08
919,1.0852032548571709e-08
920,1.2050179486750866e-08
921,1.1278015649471758e-08
922,1.035900150414156e-08
923,9.374933823809467e-09
924,1.1091284906598623e-08
925,6.061502402337637e-09
926,1.7924170360660723e-08
927,6.850136316821431e-09
928,5.2042375098557894e-09
929,9.270450071202012e-09
930,1.1533861517170244e-08
931,7.3626211530351866e-09
932,1.1570068051409937e-08
933,8.412829086619094e-09
934,1.8351278368987784e-08
935,5.9898626860220574e-09
936,9.78040045733951e-09
937,9.749530735716875e-09
938,6.7093561470711066e-09
939,7.806082052094897e-09
940,1.4945741729014434e-08
941,5.544922091499933e-09
942,1.1922298235535613e-08
943,1.0466672732811663e-08
944,9.851803512062723e-09
945,1.0688903070345712e-08
946,8.078614184609392e-09
947,1.94396494253202e-08
948,9.46735928438891e-09
949,8.042738377672967e-09
950,1.0193721604372363e-08
951,1.2738768053792736e-08
952,1.982513270312887e-08
953,8.684347557232468e-09
954,9.287461851760007e-09
955,6.957255588554885e-09
956,1.0693008408280034e-08
957,8.73918217341658e-09
958,1.012788609897565e-08
959,1.0343291682751879e-08
960,8.733260494080403e-09
961,6.162361972836464e-09
962,9.274637030884178e-09
963,1.2079062695733495e-08
964,7.492165435537777e-09
965,1.8850670178350657e-08
966,1.2137028481360953e-08
967,7.80049080372203e-09
968,1.048086629709903e-08
969,1.0371930980985933e-08
970,7.638726116684958e-09
971,8.299074920632524e-09
972,5.634510247982575e-09
973,1.7399312904049007e-08
974,1.0973177252757135e-08
975,1.146065062352412e-08
976,2.534941410612859e-08
977,1.0650981503907859e-08
978,8.256323313128139e-09
979,1.0160256859343977e-08
980,9.719643445385616e-09
981,9.73180938046654e-09
982,7.987115209370687e-09
983,5.287731828321546e-09
984,2.736241462385594e-08
985,5.503922015459059e-09
986,9.628619051732093e-09
987,5.751017766429568e-09
988,5.653219587045444e-09
989,1.1335092828755778e-08
990,9.734527849594102e-09
991,6.7746950542485575e-09
992,1.1053185617237959e-08
993,9.114480751366348e-09
994,9.583279301554594e-09
995,8.774994790178076e-09
996,1.8913669040807662e-08
997,1.497223654538782e-08
998,6.416061679351355e-09
999,1.0638145490815264e-08
1000,1.1916920189857888e-08
1001,5.8988409156107495e-09
1002,5.562427543915999e-09
1003,1.0658480645276546e-08
1004,1.198331321467237e-08
1005,9.328168363249416e-09
1006,1.3038358427689849e-08
1007,1.2681123476130692e-08
1008,1.1029937834299455e-08
1009,2.3685731427054532e-08
1010,6.684811000394879e-09
1011,7.839575089981693e-09
1012,1.0089547221023989e-08
1013,2.339780870606297e-08
1014,5.478636722728735e-09
1015,1.0527138750299894e-08
1016,9.074970882629542e-09
1017,2.07955146055128e-08
1018,8.389011267084397e-09
1019,9.795115336993318e-09
1020,9.367923087423535e-09
1021,1.2702877761537844e-08
1022,1.2713587056698797e-08
1023,6.115096923004972e-09
1024,9.046148604922388e-09
1025,7.1412369266127225e-09
1026,9.848280040805154e-09
1027,6.212248065014885e-09
1028,1.0392524814913727e-08
1029,6.265495406395002e-09
1030,8.610412607274717e-09
1031,2.2549013848445097e-08
1032,5.80985174692847e-09
1033,8.109226178913485e-09
1034,1.018623037335978e-08
